path,create_time,contributors,pull_request,star
https://github.com/strongloop/loopback,2013/4/9 0:00,134,1045,13296
https://github.com/yannickcr/eslint-plugin-react,2014/12/15 0:00,403,1044,7139
https://github.com/square/retrofit,2010/9/6 0:00,152,1042,38315
https://github.com/yewstack/yew,2017/12/16 0:00,243,1040,16275
https://github.com/expressjs/express,2009/6/26 0:00,262,1039,53622
https://github.com/processing/processing,2013/1/24 0:00,116,1039,5906
https://github.com/lit/lit,2017/6/29 0:00,108,1037,8325
https://github.com/summernote/summernote,2013/4/27 0:00,287,1035,10247
https://github.com/google/guava,2014/5/29 0:00,263,1031,41614
https://github.com/rjsf-team/react-jsonschema-form,2015/12/16 0:00,229,1031,10231
https://github.com/mobxjs/mobx,2015/3/14 0:00,255,1027,23902
https://github.com/teamcapybara/capybara,2009/11/4 0:00,301,1026,9397
https://github.com/buefy/buefy,2017/3/31 0:00,305,1025,8708
https://github.com/redux-form/redux-form,2015/7/31 0:00,357,1021,12555
https://github.com/duplicati/duplicati,2014/8/5 0:00,146,1019,6275
https://github.com/dgraph-io/badger,2017/1/26 0:00,145,1017,9416
https://github.com/falconry/falcon,2012/12/6 0:00,163,1015,8461
https://github.com/SignalR/SignalR,2011/7/22 0:00,86,1015,8382
https://github.com/wix/Detox,2016/6/15 0:00,210,1015,8190
https://github.com/python-telegram-bot/python-telegram-bot,2015/7/7 0:00,159,1014,15743
https://github.com/jgthms/bulma,2016/1/23 0:00,361,1012,43823
https://github.com/mdx-js/mdx,2017/12/24 0:00,144,1010,11115
https://github.com/google/ExoPlayer,2014/6/13 0:00,198,1005,17948
https://github.com/react-native-camera/react-native-camera,2015/4/1 0:00,349,1004,9231
https://github.com/meanjs/mean,2013/12/29 0:00,135,1004,4912
https://github.com/flarum/core,2014/12/20 0:00,106,1003,5238
https://github.com/oracle/graal,2016/1/14 0:00,214,1001,15481
https://github.com/carla-simulator/carla,2017/10/24 0:00,99,1001,6157
https://github.com/fyne-io/fyne,2018/2/4 0:00,84,998,13416
https://github.com/compiler-explorer/compiler-explorer,2012/5/23 0:00,209,992,8773
https://github.com/bkimminich/juice-shop,2014/9/19 0:00,83,989,4717
https://github.com/Shopify/sarama,2013/7/5 0:00,202,987,7381
https://github.com/swagger-api/swagger-editor,2014/5/2 0:00,103,987,7073
https://github.com/jscs-dev/node-jscs,2013/6/14 0:00,233,986,5038
https://github.com/joke2k/faker,2012/11/12 0:00,365,979,12741
https://github.com/espressif/esp-idf,2016/8/17 0:00,444,978,6743
https://github.com/deployphp/deployer,2013/7/11 0:00,276,977,8606
https://github.com/signalapp/Signal-Desktop,2014/2/24 0:00,164,975,11169
https://github.com/aws/aws-sdk-php,2012/10/17 0:00,145,973,5238
https://github.com/hexojs/hexo,2012/9/23 0:00,155,971,33035
https://github.com/philc/vimium,2009/9/20 0:00,128,967,15786
https://github.com/presidentbeef/brakeman,2010/8/27 0:00,108,965,6143
https://github.com/dylanaraps/neofetch,2015/12/30 0:00,192,962,12040
https://github.com/josdejong/mathjs,2013/2/15 0:00,145,961,11287
https://github.com/markedjs/marked,2011/7/24 0:00,127,955,25287
https://github.com/actix/actix-web,2017/9/30 0:00,283,954,11630
https://github.com/wekan/wekan,2014/1/21 0:00,214,953,17346
https://github.com/sorin-ionescu/prezto,2010/12/16 0:00,304,952,12177
https://github.com/AutoMapper/AutoMapper,2010/2/6 0:00,148,952,8118
https://github.com/fnproject/fn,2017/7/18 0:00,86,949,4940
https://github.com/pyodide/pyodide,2018/2/23 0:00,86,941,6187
https://github.com/yargs/yargs,2013/11/7 0:00,232,939,8926
https://github.com/irungentoo/toxcore,2013/6/24 0:00,171,938,8650
https://github.com/altair-viz/altair,2015/9/19 0:00,116,936,6754
https://github.com/aws/aws-sdk-js,2012/9/5 0:00,174,936,6643
https://github.com/isomorphic-git/isomorphic-git,2017/7/30 0:00,57,936,5795
https://github.com/almende/vis,2013/4/16 0:00,142,932,7930
https://github.com/benoitc/gunicorn,2009/11/30 0:00,314,932,7710
https://github.com/alteryx/featuretools,2017/9/8 0:00,53,932,5620
https://github.com/Chocobozzz/PeerTube,2015/10/29 0:00,302,931,9471
https://github.com/Hammerspoon/hammerspoon,2014/10/8 0:00,95,925,7992
https://github.com/cheeriojs/cheerio,2011/10/9 0:00,122,924,23899
https://github.com/go-swagger/go-swagger,2014/11/16 0:00,251,924,6535
https://github.com/hakimel/reveal.js,2011/6/7 0:00,285,923,56686
https://github.com/k6io/k6,2016/3/21 0:00,85,921,12781
https://github.com/Yelp/elastalert,2014/11/24 0:00,198,921,7508
https://github.com/Alamofire/Alamofire,2014/7/31 0:00,226,920,35927
https://github.com/sinatra/sinatra,2009/1/14 0:00,401,919,11346
https://github.com/Moya/Moya,2014/8/16 0:00,203,918,13148
https://github.com/IdentityServer/IdentityServer4,2015/11/22 0:00,282,918,8061
https://github.com/blevesearch/bleve,2014/4/17 0:00,70,918,7632
https://github.com/taigaio/taiga-back,2013/3/19 0:00,64,917,5629
https://github.com/webtorrent/webtorrent-desktop,2015/5/4 0:00,74,916,8306
https://github.com/openai/gym,2016/4/27 0:00,264,915,24556
https://github.com/cookiecutter/cookiecutter,2013/7/14 0:00,244,914,14861
https://github.com/go-redis/redis,2012/7/25 0:00,182,914,11884
https://github.com/dmlc/gluon-cv,2018/2/26 0:00,114,913,4805
https://github.com/uxsolutions/bootstrap-datepicker,2012/3/17 0:00,342,912,12408
https://github.com/nvm-sh/nvm,2010/4/15 0:00,296,908,49719
https://github.com/cjdelisle/cjdns,2011/2/16 0:00,190,908,4667
https://github.com/sameersbn/docker-gitlab,2013/10/6 0:00,188,907,6864
https://github.com/mkdocs/mkdocs,2014/1/11 0:00,177,902,12422
https://github.com/resque/resque,2009/8/12 0:00,220,902,8922
https://github.com/pytorch/fairseq,2017/8/29 0:00,241,901,13232
https://github.com/tachiyomiorg/tachiyomi,2015/10/7 0:00,246,901,11878
https://github.com/Automattic/_s,2012/2/1 0:00,160,899,10339
https://github.com/junit-team/junit5,2015/1/11 0:00,167,899,4677
https://github.com/atlassian/react-beautiful-dnd,2017/8/9 0:00,123,898,24155
https://github.com/sass/node-sass,2012/4/24 0:00,195,897,7776
https://github.com/golang/dep,2016/10/7 0:00,182,894,13161
https://github.com/PHPOffice/PhpSpreadsheet,2016/6/19 0:00,272,894,10069
https://github.com/react-cosmos/react-cosmos,2014/2/5 0:00,91,892,7031
https://github.com/Seldaek/monolog,2011/2/17 0:00,384,891,18877
https://github.com/react-native-maps/react-native-maps,2015/12/29 0:00,415,890,12339
https://github.com/less/less.js,2010/2/20 0:00,240,889,16606
https://github.com/ShareX/ShareX,2013/10/8 0:00,197,888,16494
https://github.com/outline/outline,2016/5/22 0:00,62,887,11847
https://github.com/ServiceStack/ServiceStack,2011/2/7 0:00,257,885,4916
https://github.com/flask-admin/flask-admin,2012/3/18 0:00,277,885,4775
https://github.com/balderdashy/sails,2012/3/18 0:00,229,884,21969
https://github.com/technomancy/leiningen,2009/11/1 0:00,372,883,7059
https://github.com/ycm-core/YouCompleteMe,2012/4/16 0:00,152,880,23025
https://github.com/swc-project/swc,2017/12/22 0:00,74,880,12542
https://github.com/capistrano/capistrano,2009/2/26 0:00,387,877,11896
https://github.com/junit-team/junit4,2009/1/13 0:00,151,876,8149
https://github.com/marktext/marktext,2017/11/12 0:00,101,875,18980
https://github.com/probot/probot,2016/9/16 0:00,156,875,6901
https://github.com/Semantic-Org/Semantic-UI,2013/4/8 0:00,201,873,49390
https://github.com/openfaas/faas,2016/12/22 0:00,158,873,20010
https://github.com/vuejs/vue-router,2013/12/11 0:00,274,873,18174
https://github.com/lerna/lerna,2015/12/4 0:00,253,866,28873
https://github.com/middleman/middleman,2009/7/27 0:00,202,866,6777
https://github.com/semantic-release/semantic-release,2014/9/15 0:00,167,864,13098
https://github.com/aws/serverless-application-model,2016/10/10 0:00,210,863,8005
https://github.com/vuejs/vuex,2015/7/16 0:00,306,862,26457
https://github.com/davidkpiano/xstate,2015/9/14 0:00,219,862,16575
https://github.com/sweetalert2/sweetalert2,2015/1/3 0:00,106,860,13120
https://github.com/aquynh/capstone,2013/11/27 0:00,206,857,5023
https://github.com/angular-fullstack/generator-angular-fullstack,2013/10/27 0:00,155,855,6135
https://github.com/validatorjs/validator.js,2010/10/6 0:00,333,849,17800
https://github.com/vim-syntastic/syntastic,2009/7/11 0:00,302,848,10880
https://github.com/thoughtbot/paperclip,2008/4/10 0:00,399,847,9072
https://github.com/gcanti/fp-ts,2017/1/25 0:00,98,846,6406
https://github.com/spacejam/sled,2016/1/11 0:00,57,846,4855
https://github.com/FormidableLabs/urql,2018/1/24 0:00,138,844,6112
https://github.com/howdyai/botkit,2015/12/11 0:00,242,843,10385
https://github.com/raysan5/raylib,2013/10/24 0:00,235,841,6738
https://github.com/segmentio/evergreen,2017/7/30 0:00,109,840,10872
https://github.com/square/leakcanary,2015/4/29 0:00,114,838,26343
https://github.com/pugjs/pug,2010/6/23 0:00,252,836,20220
https://github.com/PatrickJS/angular-starter,2015/3/7 0:00,194,831,10406
https://github.com/OpenNMT/OpenNMT-py,2017/2/22 0:00,159,829,5096
https://github.com/fmtlib/fmt,2012/12/7 0:00,284,828,11503
https://github.com/electron-userland/electron-builder,2015/5/21 0:00,353,827,10704
https://github.com/edenhill/librdkafka,2012/9/19 0:00,208,826,5245
https://github.com/go-pg/pg,2013/4/24 0:00,54,820,4707
https://github.com/ocornut/imgui,2014/7/21 0:00,251,818,30268
https://github.com/Netflix/eureka,2012/7/26 0:00,100,811,10550
https://github.com/restify/node-restify,2011/4/25 0:00,199,811,10187
https://github.com/ethereum-mining/ethminer,2017/4/22 0:00,147,810,5257
https://github.com/SFML/SFML,2011/3/25 0:00,138,806,6912
https://github.com/cuckoosandbox/cuckoo,2011/9/7 0:00,163,806,4735
https://github.com/cefsharp/CefSharp,2010/12/3 0:00,176,803,8062
https://github.com/pallets/click,2014/4/24 0:00,274,801,11077
https://github.com/cucumber/cucumber-ruby,2008/4/17 0:00,326,801,5066
https://github.com/imathis/octopress,2009/10/18 0:00,118,799,9402
https://github.com/postcss/postcss,2013/9/24 0:00,339,798,24815
https://github.com/enzymejs/enzyme,2015/11/10 0:00,365,798,19606
https://github.com/Netflix/Hystrix,2012/11/19 0:00,109,797,21691
https://github.com/danielgindi/Charts,2015/3/20 0:00,138,795,24395
https://github.com/github/hub,2009/12/5 0:00,239,794,21022
https://github.com/SFTtech/openage,2013/11/3 0:00,160,794,10358
https://github.com/styleguidist/react-styleguidist,2015/9/7 0:00,233,794,9908
https://github.com/carrierwaveuploader/carrierwave,2008/8/28 0:00,374,794,8643
https://github.com/marshmallow-code/marshmallow,2013/11/10 0:00,167,794,5599
https://github.com/nwjs/nw.js,2012/1/4 0:00,103,793,38221
https://github.com/airbnb/react-dates,2016/5/4 0:00,149,792,11505
https://github.com/jquery-validation/jquery-validation,2010/5/5 0:00,210,791,10074
https://github.com/askmike/gekko,2013/5/12 0:00,190,791,9698
https://github.com/pry/pry,2010/12/7 0:00,177,787,6245
https://github.com/xenia-project/xenia,2013/1/10 0:00,78,787,5010
https://github.com/future-architect/vuls,2016/3/27 0:00,104,785,8560
https://github.com/Unitech/pm2,2013/5/21 0:00,252,783,35127
https://github.com/redux-saga/redux-saga,2015/11/29 0:00,321,782,21686
https://github.com/mapeditor/tiled,2011/2/27 0:00,316,782,8117
https://github.com/socketio/socket.io,2010/3/11 0:00,191,781,53839
https://github.com/capnproto/capnproto,2013/3/29 0:00,149,781,8327
https://github.com/Sonarr/Sonarr,2011/9/27 0:00,151,781,6452
https://github.com/pre-commit/pre-commit,2014/3/13 0:00,103,781,6172
https://github.com/keras-team/autokeras,2017/11/19 0:00,128,779,8033
https://github.com/Turfjs/turf,2013/10/3 0:00,120,779,6145
https://github.com/xi-editor/xi-editor,2016/4/26 0:00,149,774,18726
https://github.com/jquery/esprima,2011/11/23 0:00,71,774,6215
https://github.com/miekg/dns,2010/8/3 0:00,193,774,5640
https://github.com/mopidy/mopidy,2009/12/23 0:00,122,773,7072
https://github.com/cleverhans-lab/cleverhans,2016/9/15 0:00,107,773,5177
https://github.com/go-acme/lego,2015/6/8 0:00,257,773,4688
https://github.com/facebook/facebook-ios-sdk,2010/6/24 0:00,117,772,6758
https://github.com/kubernetes/kompose,2016/6/27 0:00,87,772,6413
https://github.com/vim-airline/vim-airline,2013/6/30 0:00,286,770,15304
https://github.com/nsqio/nsq,2012/5/12 0:00,116,769,19878
https://github.com/facebook/folly,2012/6/1 0:00,570,766,18268
https://github.com/rust-lang/mdBook,2015/7/7 0:00,214,765,6819
https://github.com/gaearon/react-hot-loader,2014/7/12 0:00,244,763,12049
https://github.com/MarshallOfSound/Google-Play-Music-Desktop-Player-UNOFFICIAL-,2015/7/31 0:00,133,763,8492
https://github.com/novus/nvd3,2012/11/15 0:00,223,763,7111
https://github.com/lvgl/lvgl,2016/6/8 0:00,163,763,6093
https://github.com/OctoPrint/OctoPrint,2012/12/31 0:00,191,761,5864
https://github.com/harvesthq/chosen,2011/4/18 0:00,104,760,22144
https://github.com/Shopify/liquid,2008/5/8 0:00,158,760,8840
https://github.com/go-gorm/gorm,2013/10/25 0:00,259,759,24338
https://github.com/tj/commander.js,2011/8/14 0:00,160,758,20694
https://github.com/riot/riot,2013/9/27 0:00,174,757,14507
https://github.com/GoogleContainerTools/kaniko,2018/1/29 0:00,188,756,8361
https://github.com/FaridSafi/react-native-gifted-chat,2015/11/14 0:00,169,755,10708
https://github.com/hubotio/hubot,2011/8/27 0:00,266,753,15914
https://github.com/angular/angularfire,2016/1/11 0:00,191,752,6801
https://github.com/infinitered/reactotron,2016/4/15 0:00,96,751,12991
https://github.com/knockout/knockout,2010/7/5 0:00,109,750,10027
https://github.com/James-Yu/LaTeX-Workshop,2016/12/26 0:00,83,749,7620
https://github.com/ranger/ranger,2009/6/4 0:00,171,746,9913
https://github.com/mwaskom/seaborn,2012/6/18 0:00,140,743,8549
https://github.com/aws/chalice,2016/5/27 0:00,141,743,8062
https://github.com/gatling/gatling,2011/5/31 0:00,152,737,5203
https://github.com/PostgREST/postgrest,2014/6/13 0:00,88,735,17214
https://github.com/microsoft/reactxp,2017/3/22 0:00,113,734,8329
https://github.com/doorkeeper-gem/doorkeeper,2011/11/18 0:00,232,734,4838
https://github.com/catchorg/Catch2,2010/11/8 0:00,263,733,13567
https://github.com/shakacode/react_on_rails,2015/8/20 0:00,187,731,4736
https://github.com/jupyter/docker-stacks,2015/7/15 0:00,173,730,6065
https://github.com/powerline/powerline,2012/6/12 0:00,131,728,12668
https://github.com/VirusTotal/yara,2012/12/6 0:00,142,727,4805
https://github.com/marko-js/marko,2014/1/7 0:00,105,726,10420
https://github.com/jazzband/django-debug-toolbar,2008/8/28 0:00,205,721,6542
https://github.com/kovidgoyal/kitty,2016/10/16 0:00,150,720,11700
https://github.com/quay/clair,2015/11/13 0:00,98,719,7937
https://github.com/docker-mailserver/docker-mailserver,2015/3/28 0:00,223,718,7402
https://github.com/hackmdio/codimd,2015/5/4 0:00,153,716,7200
https://github.com/lostisland/faraday,2009/12/10 0:00,189,716,5044
https://github.com/infernojs/inferno,2015/2/1 0:00,187,713,14959
https://github.com/cloudflare/cfssl,2014/7/7 0:00,151,713,6195
https://github.com/logaretm/vee-validate,2016/7/30 0:00,265,709,8498
https://github.com/FredrikNoren/ungit,2013/5/19 0:00,86,708,9705
https://github.com/vuematerial/vue-material,2016/6/17 0:00,90,708,9416
https://github.com/microsoft/AirSim,2017/2/14 0:00,180,706,11873
https://github.com/mermaid-js/mermaid,2014/11/1 0:00,247,705,36656
https://github.com/infinitered/ignite,2016/2/10 0:00,130,704,12674
https://github.com/elastic/elasticsearch-js,2013/6/21 0:00,115,698,4694
https://github.com/microsoft/react-native-code-push,2015/6/2 0:00,137,697,7616
https://github.com/snorkel-team/snorkel,2016/2/26 0:00,62,697,4688
https://github.com/aksonov/react-native-router-flux,2015/8/25 0:00,264,696,9009
https://github.com/labstack/echo,2015/3/1 0:00,206,695,20179
https://github.com/RestKit/RestKit,2010/2/9 0:00,175,694,10287
https://github.com/SwifterSwift/SwifterSwift,2016/8/1 0:00,130,690,9924
https://github.com/keplergl/kepler.gl,2018/2/28 0:00,84,690,7835
https://github.com/java-native-access/jna,2011/4/29 0:00,143,690,6608
https://github.com/sirupsen/logrus,2013/10/16 0:00,250,686,18163
https://github.com/jordansissel/fpm,2011/1/3 0:00,270,686,10013
https://github.com/mediaelement/mediaelement,2010/7/28 0:00,258,686,7648
https://github.com/brianc/node-postgres,2010/10/15 0:00,264,685,9695
https://github.com/pallets/jinja,2010/10/17 0:00,250,685,7862
https://github.com/visgl/react-map-gl,2015/10/8 0:00,132,685,5998
https://github.com/koajs/koa,2013/7/20 0:00,220,684,31420
https://github.com/winstonjs/winston,2010/12/29 0:00,324,683,17474
https://github.com/urfave/cli,2013/7/13 0:00,199,683,16071
https://github.com/mongodb/mongo-go-driver,2017/2/8 0:00,95,683,5855
https://github.com/nhn/tui.editor,2015/7/27 0:00,94,681,13201
https://github.com/react-toolbox/react-toolbox,2015/5/27 0:00,234,681,8700
https://github.com/tensorlayer/tensorlayer,2016/6/7 0:00,90,680,6645
https://github.com/mjmlio/mjml,2016/1/28 0:00,117,679,12257
https://github.com/gunthercox/ChatterBot,2014/9/28 0:00,88,679,11270
https://github.com/google/j2objc,2014/1/30 0:00,75,679,5788
https://github.com/jazzband/pip-tools,2012/9/10 0:00,141,679,5063
https://github.com/dbcli/pgcli,2014/10/12 0:00,136,676,9665
https://github.com/OpenFeign/feign,2013/6/26 0:00,170,676,7201
https://github.com/pyenv/pyenv,2012/8/31 0:00,306,675,23896
https://github.com/square/picasso,2013/5/14 0:00,97,675,18023
https://github.com/carbon-app/carbon,2017/6/16 0:00,153,673,27898
https://github.com/feathersjs/feathers,2011/10/19 0:00,176,672,13457
https://github.com/ggreer/the_silver_searcher,2011/11/19 0:00,216,671,22210
https://github.com/kenwheeler/slick,2014/3/24 0:00,147,670,26908
https://github.com/caolan/async,2010/6/1 0:00,239,669,27183
https://github.com/bower/bower,2012/9/7 0:00,227,668,15097
https://github.com/firefly-iii/firefly-iii,2014/6/28 0:00,110,668,6188
https://github.com/PHPOffice/PHPWord,2012/5/6 0:00,144,668,5666
https://github.com/resilience4j/resilience4j,2015/6/3 0:00,147,663,7026
https://github.com/nextauthjs/next-auth,2018/1/27 0:00,215,663,6806
https://github.com/nextauthjs/next-auth,2018/1/27 0:00,214,663,6806
https://github.com/paper-trail-gem/paper_trail,2009/5/27 0:00,205,662,6093
https://github.com/spf13/cobra,2013/9/3 0:00,211,660,22205
https://github.com/tensorflow/tensor2tensor,2017/6/15 0:00,218,659,11393
https://github.com/Powerlevel9k/powerlevel9k,2015/1/29 0:00,128,658,13166
https://github.com/sveltejs/sapper,2017/12/11 0:00,120,657,7125
https://github.com/HandBrake/HandBrake,2015/8/22 0:00,80,656,8010
https://github.com/microsoft/botframework-sdk,2016/3/3 0:00,188,656,6571
https://github.com/ionic-team/stencil,2017/2/15 0:00,163,655,9402
https://github.com/square/moshi,2014/8/9 0:00,66,655,7432
https://github.com/dotnet/csharplang,2016/12/9 0:00,120,653,7199
https://github.com/gulpjs/gulp,2013/7/4 0:00,248,652,32240
https://github.com/open-source-parsers/jsoncpp,2014/7/6 0:00,166,650,5649
https://github.com/StreisandEffect/streisand,2014/3/23 0:00,139,649,22487
https://github.com/downshift-js/downshift,2017/7/25 0:00,196,649,9686
https://github.com/processone/ejabberd,2010/2/8 0:00,126,647,4909
https://github.com/agenda/agenda,2013/10/29 0:00,123,646,7616
https://github.com/alexreisner/geocoder,2009/4/15 0:00,340,645,5905
https://github.com/dotnet/aspnetcore,2018/1/3 0:00,74,644,24919
https://github.com/jaredpalmer/razzle,2016/2/10 0:00,150,643,10285
https://github.com/react-static/react-static,2017/9/9 0:00,236,643,9671
https://github.com/rebassjs/rebass,2015/2/11 0:00,51,641,7374
https://github.com/polybar/polybar,2016/5/19 0:00,117,638,8798
https://github.com/Reactive-Extensions/RxJS,2012/1/7 0:00,279,637,19677
https://github.com/shipshapecode/tether,2013/10/15 0:00,57,635,8406
https://github.com/mgcrea/angular-strap,2012/9/7 0:00,166,635,5858
https://github.com/immutable-js/immutable-js,2014/7/2 0:00,191,634,31149
https://github.com/locustio/locust,2011/2/17 0:00,168,634,16504
https://github.com/popcorn-official/popcorn-desktop,2016/2/16 0:00,96,633,6073
https://github.com/Marak/faker.js,2010/5/15 0:00,258,632,32735
https://github.com/getgrav/grav,2014/8/2 0:00,194,632,12776
https://github.com/androidannotations/androidannotations,2012/1/6 0:00,58,632,11150
https://github.com/nopSolutions/nopCommerce,2014/4/9 0:00,106,632,6330
https://github.com/iina/iina,2016/12/19 0:00,91,631,27354
https://github.com/kazupon/vue-i18n,2014/5/2 0:00,169,630,6249
https://github.com/uber/react-vis,2016/2/22 0:00,116,628,7901
https://github.com/rq/rq,2011/11/14 0:00,213,628,7784
https://github.com/freeCodeCamp/devdocs,2013/10/24 0:00,156,627,26020
https://github.com/square/okio,2014/3/17 0:00,60,627,7607
https://github.com/thoughtbot/factory_bot,2008/6/3 0:00,244,627,7230
https://github.com/getzola/zola,2016/12/6 0:00,231,627,7041
https://github.com/webtorrent/webtorrent,2013/10/15 0:00,144,625,23956
https://github.com/usablica/intro.js,2013/3/10 0:00,97,625,20429
https://github.com/framework7io/framework7,2014/2/23 0:00,137,625,16235
https://github.com/pockethub/PocketHub,2011/9/8 0:00,118,625,9483
https://github.com/paramiko/paramiko,2009/2/2 0:00,126,625,7085
https://github.com/dotnet-architecture/eShopOnContainers,2016/10/5 0:00,138,622,18023
https://github.com/Tencent/rapidjson,2014/3/4 0:00,160,622,11029
https://github.com/nlohmann/json,2013/7/4 0:00,196,621,25117
https://github.com/websockets/ws,2011/11/9 0:00,168,621,16574
https://github.com/elm/compiler,2012/4/19 0:00,94,621,6481
https://github.com/Ranchero-Software/NetNewsWire,2017/5/21 0:00,65,621,4684
https://github.com/tannerlinsley/react-table,2016/10/20 0:00,263,620,14516
https://github.com/googleapis/google-api-php-client,2013/8/16 0:00,133,620,7557
https://github.com/mobxjs/mobx-state-tree,2016/9/4 0:00,173,620,6103
https://github.com/rethinkdb/rethinkdb,2012/10/30 0:00,161,619,24781
https://github.com/99designs/gqlgen,2018/2/11 0:00,169,619,6222
https://github.com/googleapis/google-api-python-client,2014/1/8 0:00,151,619,4866
https://github.com/stylus/stylus,2010/12/28 0:00,182,616,10699
https://github.com/MobSF/Mobile-Security-Framework-MobSF,2015/1/31 0:00,68,616,9338
https://github.com/Humanizr/Humanizer,2012/5/3 0:00,198,616,6035
https://github.com/kif-framework/KIF,2011/6/2 0:00,164,616,6021
https://github.com/3b1b/manim,2015/3/22 0:00,124,615,34645
https://github.com/madrobby/zepto,2010/9/20 0:00,185,615,14923
https://github.com/erikras/react-redux-universal-hot-example,2015/6/23 0:00,103,615,12062
https://github.com/c3js/c3,2013/7/18 0:00,150,615,9087
https://github.com/visionmedia/superagent,2011/4/13 0:00,229,614,15722
https://github.com/dangrossman/daterangepicker,2012/8/20 0:00,135,614,10130
https://github.com/rwaldron/johnny-five,2012/3/30 0:00,134,613,12266
https://github.com/mail-in-a-box/mailinabox,2013/8/21 0:00,170,611,10237
https://github.com/Quick/Quick,2014/6/5 0:00,128,611,9155
https://github.com/Instagram/IGListKit,2016/9/7 0:00,108,609,11953
https://github.com/zyedidia/micro,2016/3/11 0:00,206,608,17205
https://github.com/ml5js/ml5-library,2017/10/3 0:00,73,607,4907
https://github.com/nolimits4web/swiper,2012/3/14 0:00,199,606,27774
https://github.com/reduxjs/react-redux,2015/7/11 0:00,244,606,21126
https://github.com/gollum/gollum,2010/3/29 0:00,172,606,11512
https://github.com/andymccurdy/redis-py,2009/11/6 0:00,212,605,9393
https://github.com/jquense/react-big-calendar,2015/8/22 0:00,196,604,5041
https://github.com/CocoaLumberjack/CocoaLumberjack,2011/3/31 0:00,166,603,12424
https://github.com/bvaughn/react-virtualized,2015/11/3 0:00,200,602,22002
https://github.com/onevcat/Kingfisher,2015/4/6 0:00,152,601,18595
https://github.com/mailpile/Mailpile,2011/10/30 0:00,166,600,8416
https://github.com/docsifyjs/docsify,2016/11/20 0:00,160,599,17933
https://github.com/airbnb/visx,2017/3/15 0:00,97,598,13556
https://github.com/graphile/postgraphile,2016/4/14 0:00,91,598,10443
https://github.com/lz4/lz4,2014/3/25 0:00,114,598,6163
https://github.com/thephpleague/oauth2-server,2012/6/4 0:00,161,597,5895
https://github.com/akiran/react-slick,2014/11/16 0:00,130,595,9641
https://github.com/real-logic/aeron,2014/2/7 0:00,88,595,5589
https://github.com/google/brotli,2014/10/9 0:00,76,593,10163
https://github.com/phpredis/phpredis,2011/3/15 0:00,129,593,9022
https://github.com/go-kit/kit,2015/2/3 0:00,188,592,20540
https://github.com/SoftEtherVPN/SoftEtherVPN,2014/1/2 0:00,84,591,8117
https://github.com/bitwarden/server,2015/11/23 0:00,72,590,7955
https://github.com/EmpireProject/Empire,2015/8/5 0:00,104,590,6034
https://github.com/dc-js/dc.js,2012/6/19 0:00,133,589,7233
https://github.com/Zulko/moviepy,2013/8/12 0:00,130,588,7597
https://github.com/cssinjs/jss,2014/10/12 0:00,124,588,6408
https://github.com/bumptech/glide,2013/7/8 0:00,130,587,31400
https://github.com/inversify/InversifyJS,2015/4/7 0:00,90,587,7782
https://github.com/sideway/joi,2012/9/16 0:00,194,585,17278
https://github.com/jasmine/jasmine,2008/12/2 0:00,208,584,15157
https://github.com/mathiasbynens/dotfiles,2011/9/5 0:00,123,583,26596
https://github.com/maurosoria/dirsearch,2013/4/30 0:00,67,583,6342
https://github.com/nvbn/thefuck,2015/4/8 0:00,157,582,62849
https://github.com/sindresorhus/got,2014/3/27 0:00,139,582,9671
https://github.com/tensorflow/serving,2016/1/26 0:00,178,582,5109
https://github.com/revel/revel,2011/12/9 0:00,146,581,12286
https://github.com/nodejs/node-gyp,2012/2/3 0:00,196,581,7589
https://github.com/kubeless/kubeless,2016/11/16 0:00,104,581,6647
https://github.com/facebook/yoga,2014/4/7 0:00,182,580,14449
https://github.com/dotnet/BenchmarkDotNet,2013/8/18 0:00,158,577,6624
https://github.com/flannel-io/flannel,2014/7/10 0:00,174,577,6480
https://github.com/django/channels,2015/6/3 0:00,212,577,4959
https://github.com/BurntSushi/ripgrep,2016/3/11 0:00,288,574,26207
https://github.com/MessageKit/MessageKit,2017/7/17 0:00,121,574,4822
https://github.com/HelloZeroNet/ZeroNet,2015/1/12 0:00,120,573,16886
https://github.com/JamesNK/Newtonsoft.Json,2012/2/18 0:00,104,573,8637
https://github.com/prompt-toolkit/python-prompt-toolkit,2014/1/25 0:00,165,573,7146
https://github.com/snabbdom/snabbdom,2015/5/9 0:00,99,572,9197
https://github.com/heartcombo/simple_form,2009/12/28 0:00,251,571,7822
https://github.com/arrow-py/arrow,2012/11/18 0:00,217,569,7455
https://github.com/casperjs/casperjs,2011/9/5 0:00,193,569,7304
https://github.com/jrnl-org/jrnl,2012/3/29 0:00,69,568,4850
https://github.com/trailofbits/algo,2016/5/15 0:00,152,567,21017
https://github.com/plotly/dash,2015/4/10 0:00,66,567,14800
https://github.com/mockery/mockery,2009/2/25 0:00,176,567,9869
https://github.com/railsware/upterm,2015/3/22 0:00,64,566,19481
https://github.com/JeffreyWay/laravel-mix,2016/12/20 0:00,193,565,4731
https://github.com/flatpickr/flatpickr,2015/8/10 0:00,225,563,14130
https://github.com/SergioBenitez/Rocket,2016/3/18 0:00,208,562,14072
https://github.com/OptimalBits/bull,2013/6/27 0:00,179,562,10849
https://github.com/vuejs-templates/webpack,2015/12/26 0:00,150,562,9696
